grammar_point_id,level_min,level_max,row_order,category_zh,category_en,category_name_zh,category_name_en,subitem_zh,subitem_en,content_zh,content_en,review_status,source_id,source_locator_zh,source_locator_en,notes
hsk26-g4-051,4,4,51,句子成分,Sentence components,,,程度补语2,Degree complements 2,形容词/心理动词+死了/厉害,adjective/psychological verb + 死了/厉害,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17400,reference/HSK_SYLLABUS_EN.md:17402,
hsk26-g4-052,4,4,52,句子成分,Sentence components,,,可能补语2,Potential complements 2,动词+得/不+了,verb + 得/不 + 了,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17401,reference/HSK_SYLLABUS_EN.md:17403,
hsk26-g4-053,4,4,53,句子成分,Sentence components,句类,Sentence categories,反问句2,Rhetorical questions 2,难道……吗？,难道……吗？,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17402,reference/HSK_SYLLABUS_EN.md:17404,
hsk26-g4-054,4,4,54,句子成分,Sentence components,句类,Sentence categories,反问句2,Rhetorical questions 2,由疑问代词构成的反问句,rhetorical questions formed with interrogative pronouns,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17403,reference/HSK_SYLLABUS_EN.md:17405,
hsk26-g4-055,4,4,55,句子成分,Sentence components,特殊句型,Special sentence patterns,“把”字句2,“把” sentences 2,（1）主语+把+宾语+动词（+一/了）+动词,(1) subject + 把 + object + verb (+ 一/了) + verb,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17404,reference/HSK_SYLLABUS_EN.md:17406,
hsk26-g4-056,4,4,56,句子成分,Sentence components,特殊句型,Special sentence patterns,“把”字句2,“把” sentences 2,（2）主语+把+宾语+动词+了,(2) subject + 把 + object + verb + 了,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17405,reference/HSK_SYLLABUS_EN.md:17407,
hsk26-g4-057,4,4,57,句子成分,Sentence components,特殊句型,Special sentence patterns,“把”字句2,“把” sentences 2,（3）主语+把+宾语+动词+动量补语/时量补语,(3) subject + 把 + object + verb + verbal-measure/time-measure complement,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17406,reference/HSK_SYLLABUS_EN.md:17408,
hsk26-g4-058,4,4,58,句子成分,Sentence components,特殊句型,Special sentence patterns,“把”字句2,“把” sentences 2,（4）主语+把+宾语+状语+动词,(4) subject + 把 + object + adverbial + verb,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17407,reference/HSK_SYLLABUS_EN.md:17409,
hsk26-g4-059,4,4,59,句子成分,Sentence components,特殊句型,Special sentence patterns,被动句2,Passive sentences 2,主语+叫/让+宾语+动词+其他成分,subject + 叫/让 + object + verb + other elements,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17408,reference/HSK_SYLLABUS_EN.md:17410,
hsk26-g4-060,4,4,60,句子成分,Sentence components,特殊句型,Special sentence patterns,兼语句2,Pivotal sentences 2,（1）表爱憎义：主语+表扬/批评+宾语1+动词+宾语2,(1) praise/criticism meaning: subject + 表扬/批评 + object 1 + verb + object 2,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17409,reference/HSK_SYLLABUS_EN.md:17411,
hsk26-g4-061,4,4,61,句子成分,Sentence components,特殊句型,Special sentence patterns,兼语句2,Pivotal sentences 2,（2）表称谓或认定义：主语+收/选+宾语1+做/当/为+宾语2,(2) designation or identification meaning: subject + 收/选 + object 1 + 做/当/为 + object 2,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17410,reference/HSK_SYLLABUS_EN.md:17412,
hsk26-g4-062,4,4,62,句子成分,Sentence components,特殊句型,Special sentence patterns,兼语句2,Pivotal sentences 2,（3）表致使：主语+使/让+人称代词+动词短语,(3) causative meaning: subject + 使/让 + personal pronoun + verbal phrase,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17411,reference/HSK_SYLLABUS_EN.md:17413,
hsk26-g4-063,4,4,63,句子的类型,Sentence types,,,比较句3,Comparative sentences 3,（1）A不如B（+形容词）,(1) A + 不如 + B (+ adjective),syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17412,reference/HSK_SYLLABUS_EN.md:17414,
hsk26-g4-064,4,4,64,句子的类型,Sentence types,,,比较句3,Comparative sentences 3,（2）跟……相比,（2）跟……相比,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17413,reference/HSK_SYLLABUS_EN.md:17415,
hsk26-g4-065,4,4,65,句子的类型,Sentence types,,,双重否定句,Double-negative sentences,用双重否定表示强调,uses double negation for emphasis,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17414,reference/HSK_SYLLABUS_EN.md:17416,
hsk26-g4-066,4,4,66,句子的类型,Sentence types,复句,Complex sentences,并列复句,Coordinate complex sentences,不是……，而是……,不是……，而是……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17415,reference/HSK_SYLLABUS_EN.md:17417,
hsk26-g4-067,4,4,67,句子的类型,Sentence types,复句,Complex sentences,并列复句,Coordinate complex sentences,既……，又/也……,既……，又/也……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17416,reference/HSK_SYLLABUS_EN.md:17418,
hsk26-g4-068,4,4,68,句子的类型,Sentence types,复句,Complex sentences,并列复句,Coordinate complex sentences,一方面……，另一方面……,一方面……，另一方面……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17417,reference/HSK_SYLLABUS_EN.md:17419,
hsk26-g4-069,4,4,69,句子的类型,Sentence types,复句,Complex sentences,承接复句,Successive complex sentences,首先……，其次……,首先……，其次……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17418,reference/HSK_SYLLABUS_EN.md:17420,
hsk26-g4-070,4,4,70,句子的类型,Sentence types,复句,Complex sentences,承接复句,Successive complex sentences,首先……，然后……,首先……，然后……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17419,reference/HSK_SYLLABUS_EN.md:17421,
hsk26-g4-071,4,4,71,句子的类型,Sentence types,复句,Complex sentences,承接复句,Successive complex sentences,……，于是……,……，于是……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17420,reference/HSK_SYLLABUS_EN.md:17422,
hsk26-g4-072,4,4,72,句子的类型,Sentence types,复句,Complex sentences,递进复句,Progressive complex sentences,"……,甚至……","……,甚至……",syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17421,reference/HSK_SYLLABUS_EN.md:17423,
hsk26-g4-073,4,4,73,句子的类型,Sentence types,复句,Complex sentences,递进复句,Progressive complex sentences,不仅/不光……，还/而且……,不仅/不光……，还/而且……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17422,reference/HSK_SYLLABUS_EN.md:17424,
hsk26-g4-074,4,4,74,句子的类型,Sentence types,复句,Complex sentences,递进复句,Progressive complex sentences,……，并且……,……，并且……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17423,reference/HSK_SYLLABUS_EN.md:17425,
hsk26-g4-075,4,4,75,句子的类型,Sentence types,复句,Complex sentences,递进复句,Progressive complex sentences,连……也/都……，……更……,连……也/都……，……更……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17424,reference/HSK_SYLLABUS_EN.md:17426,
hsk26-g4-076,4,4,76,句子的类型,Sentence types,复句,Complex sentences,选择复句,Alternative complex sentences,不是……，就是……,不是……，就是……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17425,reference/HSK_SYLLABUS_EN.md:17427,
hsk26-g4-077,4,4,77,句子的类型,Sentence types,复句,Complex sentences,转折复句,Adversative complex sentences,尽管……，但是/可是……,尽管……，但是/可是……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17426,reference/HSK_SYLLABUS_EN.md:17428,
hsk26-g4-078,4,4,78,句子的类型,Sentence types,复句,Complex sentences,转折复句,Adversative complex sentences,……，然而……,……，然而……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17427,reference/HSK_SYLLABUS_EN.md:17429,
hsk26-g4-079,4,4,79,句子的类型,Sentence types,复句,Complex sentences,转折复句,Adversative complex sentences,……，不过……,……，不过……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17428,reference/HSK_SYLLABUS_EN.md:17430,
hsk26-g4-080,4,4,80,句子的类型,Sentence types,复句,Complex sentences,转折复句,Adversative complex sentences,……X是X，就是/不过……,……X是X，就是/不过……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17429,reference/HSK_SYLLABUS_EN.md:17431,
hsk26-g4-081,4,4,81,句子的类型,Sentence types,复句,Complex sentences,假设复句,Hypothetical complex sentences,……，否则……,……，否则……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17430,reference/HSK_SYLLABUS_EN.md:17432,
hsk26-g4-082,4,4,82,句子的类型,Sentence types,复句,Complex sentences,假设复句,Hypothetical complex sentences,要是……，就……,要是……，就……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17431,reference/HSK_SYLLABUS_EN.md:17433,
hsk26-g4-083,4,4,83,句子的类型,Sentence types,复句,Complex sentences,假设复句,Hypothetical complex sentences,要是……，（就）……，否则……,要是……，（就）……，否则……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17432,reference/HSK_SYLLABUS_EN.md:17434,
hsk26-g4-084,4,4,84,句子的类型,Sentence types,复句,Complex sentences,条件复句,Conditional complex sentences,不管……，都/也……,不管……，都/也……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17433,reference/HSK_SYLLABUS_EN.md:17435,
hsk26-g4-085,4,4,85,句子的类型,Sentence types,复句,Complex sentences,条件复句,Conditional complex sentences,无论……，都/也……,无论……，都/也……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17434,reference/HSK_SYLLABUS_EN.md:17436,
hsk26-g4-086,4,4,86,句子的类型,Sentence types,复句,Complex sentences,因果复句,Causal complex sentences,既然……，就……,既然……，就……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17435,reference/HSK_SYLLABUS_EN.md:17437,
hsk26-g4-087,4,4,87,句子的类型,Sentence types,复句,Complex sentences,因果复句,Causal complex sentences,（由于）……，因此……,（由于）……，因此……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17436,reference/HSK_SYLLABUS_EN.md:17438,
hsk26-g4-088,4,4,88,句子的类型,Sentence types,复句,Complex sentences,目的复句,Purposive complex sentences,……，好……,……，好……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17437,reference/HSK_SYLLABUS_EN.md:17439,
hsk26-g4-089,4,4,89,句子的类型,Sentence types,复句,Complex sentences,让步复句,Concessive complex sentences,即使……，也……,即使……，也……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17438,reference/HSK_SYLLABUS_EN.md:17440,
hsk26-g4-090,4,4,90,句子的类型,Sentence types,复句,Complex sentences,让步复句,Concessive complex sentences,就是……，也……,就是……，也……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17439,reference/HSK_SYLLABUS_EN.md:17441,
hsk26-g4-091,4,4,91,句子的类型,Sentence types,复句,Complex sentences,紧缩复句,Contracted complex sentences,无标记,unmarked,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17440,reference/HSK_SYLLABUS_EN.md:17442,
hsk26-g4-092,4,4,92,句子的类型,Sentence types,复句,Complex sentences,紧缩复句,Contracted complex sentences,不……也……,不……也……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17441,reference/HSK_SYLLABUS_EN.md:17443,
hsk26-g4-093,4,4,93,特殊表达法,Special expressions,数的表示法,Number expressions,,,概数表示法3：数词+来+量词,approximate-number expressions 3: numeral + 来 + measure word,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17442,reference/HSK_SYLLABUS_EN.md:17444,
hsk26-g4-094,4,4,94,特殊表达法,Special expressions,数的表示法,Number expressions,,,用“大约、左右、前后”表示概数,using “大约、左右、前后” to express an approximate number,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17443,reference/HSK_SYLLABUS_EN.md:17445,
hsk26-g4-095,4,4,95,特殊表达法,Special expressions,数的表示法,Number expressions,,,小数、分数、百分数、倍数的表示法,"expressions for decimals, fractions, percentages, and multiples",syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17444,reference/HSK_SYLLABUS_EN.md:17446,
hsk26-g5-001,5,5,1,语素,Morphemes,后缀,Suffixes,,,—头,—头,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17450,reference/HSK_SYLLABUS_EN.md:17452,
hsk26-g5-002,5,5,2,词类,Word classes,代词,Pronouns,指示代词,Demonstrative pronouns,彼此、如此、本,彼此、如此、本,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17451,reference/HSK_SYLLABUS_EN.md:17453,
hsk26-g5-003,5,5,3,词类,Word classes,量词,Measure words,名量词,Nominal measure words,册、朵、届、颗、匹、行、架、群、支、根、批、束、副、集、周,册、朵、届、颗、匹、行、架、群、支、根、批、束、副、集、周,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17452,reference/HSK_SYLLABUS_EN.md:17454,
hsk26-g5-004,5,5,4,词类,Word classes,量词,Measure words,动量词,Verbal measure words,眼,眼,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17453,reference/HSK_SYLLABUS_EN.md:17455,
hsk26-g5-005,5,5,5,词类,Word classes,副词,Adverbs,程度副词,Degree adverbs,过于、相当、较1、可2、格外、极其,过于、相当、较1、可2、格外、极其,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17454,reference/HSK_SYLLABUS_EN.md:17456,
hsk26-g5-006,5,5,6,词类,Word classes,副词,Adverbs,时间副词,Time adverbs,时刻、曾经、立刻、连忙、始终、早已、即将、急忙、渐渐、尽快、早晚,时刻、曾经、立刻、连忙、始终、早已、即将、急忙、渐渐、尽快、早晚,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17455,reference/HSK_SYLLABUS_EN.md:17457,
hsk26-g5-007,5,5,7,词类,Word classes,副词,Adverbs,频率副词,Frequency adverbs,老是、通常、时常,老是、通常、时常,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17456,reference/HSK_SYLLABUS_EN.md:17458,
hsk26-g5-008,5,5,8,词类,Word classes,副词,Adverbs,方式副词,Manner adverbs,尽量、亲自,尽量、亲自,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17457,reference/HSK_SYLLABUS_EN.md:17459,
hsk26-g5-009,5,5,9,词类,Word classes,副词,Adverbs,关联副词,Correlative adverbs,便、一旦,便、一旦,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17458,reference/HSK_SYLLABUS_EN.md:17460,
hsk26-g5-010,5,5,10,词类,Word classes,副词,Adverbs,情态副词,Modal adverbs,似乎、仿佛,似乎、仿佛,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17459,reference/HSK_SYLLABUS_EN.md:17461,
hsk26-g5-011,5,5,11,词类,Word classes,副词,Adverbs,语气副词,Modal adverbs,毕竟、居然、反正、根本、果然、简直、绝对、的确、反而、白、刚好、可3,毕竟、居然、反正、根本、果然、简直、绝对、的确、反而、白、刚好、可3,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17460,reference/HSK_SYLLABUS_EN.md:17462,
hsk26-g5-012,5,5,12,词类,Word classes,介词,Prepositions,引出时间、处所,introducing time or place,自从,自从,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17461,reference/HSK_SYLLABUS_EN.md:17463,
hsk26-g5-013,5,5,13,词类,Word classes,介词,Prepositions,引出方向、路径,introducing direction or route,朝、沿（着）,朝、沿（着）,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17462,reference/HSK_SYLLABUS_EN.md:17464,
hsk26-g5-014,5,5,14,词类,Word classes,介词,Prepositions,引出对象,introducing an object/target,替、同1、较2,替、同1、较2,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17463,reference/HSK_SYLLABUS_EN.md:17465,
hsk26-g5-015,5,5,15,词类,Word classes,介词,Prepositions,引出凭借、依据,introducing means or basis,凭,凭,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17464,reference/HSK_SYLLABUS_EN.md:17466,
hsk26-g5-016,5,5,16,词类,Word classes,介词,Prepositions,引出凭借、依据,introducing means or basis,据,据,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17465,reference/HSK_SYLLABUS_EN.md:17467,
hsk26-g5-017,5,5,17,词类,Word classes,介词,Prepositions,引出凭借、依据,introducing means or basis,依据,依据,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17466,reference/HSK_SYLLABUS_EN.md:17468,
hsk26-g5-018,5,5,18,词类,Word classes,连词,Conjunctions,连接词或词组,connecting words or phrases,以及、同2,以及、同2,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17467,reference/HSK_SYLLABUS_EN.md:17469,
hsk26-g5-019,5,5,19,词类,Word classes,连词,Conjunctions,连接分句或句子,connecting clauses or sentences,从而、可见、假如、总之,从而、可见、假如、总之,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17468,reference/HSK_SYLLABUS_EN.md:17470,
hsk26-g5-020,5,5,20,词类,Word classes,助词,Particles,其他助词,Other particles,似的,似的,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17469,reference/HSK_SYLLABUS_EN.md:17471,
hsk26-g5-021,5,5,21,短语,Phrases,固定短语,Fixed phrases,四字格,Four-character patterns,A来A去,A来A去,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17470,reference/HSK_SYLLABUS_EN.md:17472,
hsk26-g5-022,5,5,22,短语,Phrases,固定短语,Fixed phrases,四字格,Four-character patterns,A着A着,A着A着,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17471,reference/HSK_SYLLABUS_EN.md:17473,
hsk26-g5-023,5,5,23,短语,Phrases,固定短语,Fixed phrases,四字格,Four-character patterns,没A没B,没A没B,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17472,reference/HSK_SYLLABUS_EN.md:17474,
hsk26-g5-024,5,5,24,短语,Phrases,固定短语,Fixed phrases,四字格,Four-character patterns,说A就A,说A就A,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17473,reference/HSK_SYLLABUS_EN.md:17475,
hsk26-g5-025,5,5,25,短语,Phrases,固定短语,Fixed phrases,其他,Other,不得了,不得了,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17474,reference/HSK_SYLLABUS_EN.md:17476,
hsk26-g5-026,5,5,26,短语,Phrases,固定短语,Fixed phrases,其他,Other,用不着,用不着,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17475,reference/HSK_SYLLABUS_EN.md:17477,
hsk26-g5-027,5,5,27,短语,Phrases,固定短语,Fixed phrases,其他,Other,从……来看,从……来看,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17476,reference/HSK_SYLLABUS_EN.md:17478,
hsk26-g5-028,5,5,28,短语,Phrases,固定短语,Fixed phrases,其他,Other,A的A，B的B,A的A，B的B,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17477,reference/HSK_SYLLABUS_EN.md:17479,
hsk26-g5-029,5,5,29,短语,Phrases,固定短语,Fixed phrases,其他,Other,（自）……以来,（自）……以来,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17478,reference/HSK_SYLLABUS_EN.md:17480,
hsk26-g5-030,5,5,30,短语,Phrases,固定短语,Fixed phrases,其他,Other,由……组成,由……组成,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17479,reference/HSK_SYLLABUS_EN.md:17481,
hsk26-g5-031,5,5,31,短语,Phrases,固定短语,Fixed phrases,其他,Other,X也不是，Y也不是,X也不是，Y也不是,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17480,reference/HSK_SYLLABUS_EN.md:17482,
hsk26-g5-032,5,5,32,短语,Phrases,固定短语,Fixed phrases,其他,Other,X也X不得，Y也Y不得,X也X不得，Y也Y不得,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17481,reference/HSK_SYLLABUS_EN.md:17483,
hsk26-g5-033,5,5,33,固定格式,Fixed formats,,,,,X是它，Y也是它,X是它，Y也是它,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17482,reference/HSK_SYLLABUS_EN.md:17484,
hsk26-g5-034,5,5,34,固定格式,Fixed formats,,,,,X着也是X着,X着也是X着,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17483,reference/HSK_SYLLABUS_EN.md:17485,
hsk26-g5-035,5,5,35,固定格式,Fixed formats,,,,,不管怎样说,in any case,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17484,reference/HSK_SYLLABUS_EN.md:17486,
hsk26-g5-036,5,5,36,固定格式,Fixed formats,,,,,真有你/他/她的,真有你/他/她的,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17485,reference/HSK_SYLLABUS_EN.md:17487,
hsk26-g5-037,5,5,37,固定格式,Fixed formats,,,,,X什么X,X什么X,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17486,reference/HSK_SYLLABUS_EN.md:17488,
hsk26-g5-038,5,5,38,固定格式,Fixed formats,,,,,什么X不X（的）,什么X不X（的）,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17487,reference/HSK_SYLLABUS_EN.md:17489,
hsk26-g5-039,5,5,39,固定格式,Fixed formats,,,,,不X白不X,不X白不X,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17488,reference/HSK_SYLLABUS_EN.md:17490,
hsk26-g5-040,5,5,40,固定格式,Fixed formats,,,,,X来X去，都是/就是……,X来X去，都是/就是……,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17489,reference/HSK_SYLLABUS_EN.md:17491,
hsk26-g5-041,5,5,41,固定格式,Fixed formats,,,,,动词+什么（就）是什么,verb + 什么（就）是什么,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17490,reference/HSK_SYLLABUS_EN.md:17492,
hsk26-g5-042,5,5,42,句子成分,Sentence components,状语,Adverbial,,,多项状语,multiple adverbials,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17491,reference/HSK_SYLLABUS_EN.md:17493,
hsk26-g5-043,5,5,43,句子成分,Sentence components,补语,Complement,可能补语2,Potential complements 2,动词+得/不得,verb + 得/不得,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17492,reference/HSK_SYLLABUS_EN.md:17494,
hsk26-g5-044,5,5,44,句子成分,Sentence components,补语,Complement,程度补语2,Degree complements 2,形容词/心理动词+得+不得了,adjective/psychological verb + 得 + 不得了,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17493,reference/HSK_SYLLABUS_EN.md:17495,
hsk26-g5-045,5,5,45,句子成分,Sentence components,补语,Complement,趋向补语3,Directional complements 3,趋向补语的引申用法：表示状态意义：动词/形容词+下来/下去/起来/过来/过去,extended use of directional complements: state meaning: verb/adjective + 下来/下去/起来/过来/过去,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17494,reference/HSK_SYLLABUS_EN.md:17496,
hsk26-g5-046,5,5,46,句子成分,Sentence components,补语,Complement,状态补语2,State complements 2,（1）动词/形容词+得+动词短语,(1) verb/adjective + 得 + verbal phrase,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17495,reference/HSK_SYLLABUS_EN.md:17497,
hsk26-g5-047,5,5,47,句子成分,Sentence components,补语,Complement,状态补语2,State complements 2,（2）动词/形容词+得+主谓短语,(2) verb/adjective + 得 + subject-predicate phrase,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17496,reference/HSK_SYLLABUS_EN.md:17498,
hsk26-g5-048,5,5,48,句子成分,Sentence components,补语,Complement,状态补语2,State complements 2,（3）动词/形容词+得+固定短语,(3) verb/adjective + 得 + fixed phrase,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17497,reference/HSK_SYLLABUS_EN.md:17499,
hsk26-g5-049,5,5,49,句子的类型,Sentence types,特殊句型,Special sentence patterns,“有”字句3,“有” sentences 3,（1）表示存在、具有：主语+有+着+宾语,(1) indicates existence or possession: subject + 有 + 着 + object,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17498,reference/HSK_SYLLABUS_EN.md:17500,
hsk26-g5-050,5,5,50,句子的类型,Sentence types,特殊句型,Special sentence patterns,“有”字句3,“有” sentences 3,（2）表示附着：主语+动词+有+宾语,(2) indicates attachment: subject + verb + 有 + object,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17499,reference/HSK_SYLLABUS_EN.md:17501,
hsk26-g5-051,5,5,51,句子的类型,Sentence types,特殊句型,Special sentence patterns,“把”字句3,“把” sentences 3,（1）主语+把+宾语+一+动词,(1) subject + 把 + object + 一 + verb,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17500,reference/HSK_SYLLABUS_EN.md:17502,
hsk26-g5-052,5,5,52,句子的类型,Sentence types,特殊句型,Special sentence patterns,“把”字句3,“把” sentences 3,（2）主语+把+宾语1+动词+宾语2,(2) subject + 把 + object 1 + verb + object 2,syllabus_only,hsk26-zh+hsk26-en,reference/HSK_SYLLABUS_ZH.md:17501,reference/HSK_SYLLABUS_EN.md:17503,
